Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA MARIA DE NANAY
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,ALTO NANAY
,Latitud :,3°53'20.61'',Longitud :,73°41'46.08'',Altitud :,94 msnm.
,Tipo :,HLM - Hidrológica,Código :,240001
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-09-01,6.37,6.32,6.30,6.20
2018-09-02,5.92,5.90,5.90,5.89
2018-09-03,5.78,5.77,5.75,5.68
2018-09-04,5.60,5.60,5.60,5.59
2018-09-05,5.61,5.63,5.64,5.67
2018-09-06,5.69,5.69,5.68,5.67
2018-09-07,5.65,5.60,5.58,5.54
2018-09-08,5.49,5.41,5.36,5.28
2018-09-09,5.16,5.14,5.10,5.07
2018-09-10,4.92,4.91,4.90,4.90
2018-09-11,4.88,4.86,4.80,4.76
2018-09-12,4.66,4.65,4.64,4.63
2018-09-13,4.52,4.50,4.48,4.45
2018-09-14,4.38,4.39,4.35,4.35
2018-09-15,4.21,4.20,4.18,4.15
2018-09-16,4.11,4.12,4.10,4.09
2018-09-17,4.07,4.05,4.02,3.93
2018-09-18,4.10,4.20,4.25,4.31
2018-09-19,4.38,4.43,4.44,4.52
2018-09-20,4.63,4.65,4.65,4.71
2018-09-21,4.98,4.99,4.99,4.99
2018-09-22,5.07,5.11,5.15,5.21
2018-09-23,5.46,5.52,5.63,5.75
2018-09-24,5.81,5.89,5.93,5.97
2018-09-25,6.07,6.09,6.10,6.13
2018-09-26,6.17,6.18,6.18,6.20
2018-09-27,6.21,6.21,6.21,6.21
2018-09-28,6.19,6.18,6.16,6.15
2018-09-29,6.11,6.09,6.04,6.02
2018-09-30,5.97,5.80,5.78,5.75
