Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA MARIA DE NANAY
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,ALTO NANAY
,Latitud :,3°53'20.61'',Longitud :,73°41'46.08'',Altitud :,94 msnm.
,Tipo :,HLM - Hidrológica,Código :,240001
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-05-01,8.03,8.05,8.06,8.07
2018-05-02,8.10,8.10,8.11,8.12
2018-05-03,8.14,8.14,8.14,8.14
2018-05-04,8.13,8.12,8.12,8.12
2018-05-05,8.10,8.10,8.10,8.09
2018-05-06,8.07,8.07,8.07,8.07
2018-05-07,8.05,8.06,8.06,8.06
2018-05-08,8.05,8.05,8.05,8.04
2018-05-09,8.04,8.04,8.03,8.03
2018-05-10,8.02,8.01,8.01,8.01
2018-05-11,8.01,8.01,7.99,7.99
2018-05-12,7.98,7.98,7.98,7.97
2018-05-13,7.98,7.98,7.99,8.02
2018-05-14,8.09,8.10,8.10,8.11
2018-05-15,8.15,8.15,8.16,8.18
2018-05-16,8.22,8.23,8.24,8.24
2018-05-17,8.25,8.26,8.27,8.27
2018-05-18,8.28,8.28,8.27,8.26
2018-05-19,8.25,8.24,8.24,8.24
2018-05-20,8.22,8.21,8.21,8.20
2018-05-21,8.20,8.20,8.21,8.23
2018-05-22,8.26,8.30,8.36,8.52
2018-05-23,8.90,8.90,8.92,8.94
2018-05-24,8.95,8.96,8.97,8.97
2018-05-25,8.97,8.98,8.96,8.95
2018-05-26,8.93,8.92,8.90,8.90
2018-05-27,8.87,8.85,8.82,8.80
2018-05-28,8.77,8.75,8.73,8.70
2018-05-29,8.67,8.63,8.62,8.61
2018-05-30,8.57,8.55,8.53,8.51
2018-05-31,8.48,8.46,8.45,8.42
