Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA MARIA DE NANAY
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,ALTO NANAY
,Latitud :,3°53'20.61'',Longitud :,73°41'46.08'',Altitud :,94 msnm.
,Tipo :,HLM - Hidrológica,Código :,240001
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-03-01,8.08,8.06,8.05,8.04
2019-03-02,8.02,7.98,7.93,7.90
2019-03-03,7.87,7.85,7.83,7.79
2019-03-04,7.74,7.73,7.72,7.69
2019-03-05,7.69,7.67,7.66,7.64
2019-03-06,7.62,7.61,7.61,7.60
2019-03-07,7.60,7.59,7.58,7.56
2019-03-08,7.54,7.53,7.52,7.50
2019-03-09,7.48,7.47,7.46,7.46
2019-03-10,7.49,7.52,7.54,7.58
2019-03-11,7.62,7.63,7.65,7.69
2019-03-12,7.74,7.75,7.77,7.82
2019-03-13,7.87,7.89,7.90,7.91
2019-03-14,7.94,7.94,7.94,7.95
2019-03-15,7.95,7.96,7.98,8.05
2019-03-16,8.05,8.05,8.05,8.05
2019-03-17,8.04,8.04,8.04,8.04
2019-03-18,8.04,8.04,8.04,8.04
2019-03-19,8.03,8.03,8.04,8.04
2019-03-20,8.06,8.05,8.05,8.05
2019-03-21,8.06,8.06,8.06,8.06
2019-03-22,8.06,8.06,8.06,8.07
2019-03-23,8.07,8.07,8.07,8.07
2019-03-24,8.08,8.08,8.08,8.08
2019-03-25,8.10,8.10,8.10,8.11
2019-03-26,8.12,8.12,8.12,8.13
2019-03-27,8.13,8.13,8.13,8.15
2019-03-28,8.19,8.20,8.20,8.21
2019-03-29,8.21,8.21,8.22,8.22
2019-03-30,8.22,8.20,8.20,8.20
2019-03-31,8.25,8.24,8.24,8.24
