Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA MARIA DE NANAY
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,ALTO NANAY
,Latitud :,3°53'20.61'',Longitud :,73°41'46.08'',Altitud :,94 msnm.
,Tipo :,HLM - Hidrológica,Código :,240001
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-10-01,5.71,5.69,5.67,5.67
2018-10-02,5.65,5.67,5.68,5.67
2018-10-03,5.70,5.71,5.72,5.73
2018-10-04,5.80,5.81,5.83,5.84
2018-10-05,5.87,5.87,5.88,5.89
2018-10-06,5.85,5.84,5.81,5.82
2018-10-07,5.82,5.81,5.80,5.79
2018-10-08,5.75,5.70,5.67,5.55
2018-10-09,5.47,5.45,5.43,5.45
2018-10-10,5.58,5.63,5.66,5.72
2018-10-11,5.88,5.90,5.92,5.96
2018-10-12,6.10,6.12,6.15,6.19
2018-10-13,6.29,6.31,6.35,6.39
2018-10-14,6.42,6.43,6.45,6.48
2018-10-15,6.51,6.52,6.53,6.55
2018-10-16,6.58,6.59,6.61,6.61
2018-10-17,6.60,6.60,6.59,6.57
2018-10-18,6.53,6.51,6.50,6.87
2018-10-19,6.42,6.41,6.41,6.41
2018-10-20,6.39,6.37,6.35,6.33
2018-10-21,6.25,6.21,6.17,6.14
2018-10-22,6.03,5.99,5.98,5.96
2018-10-23,5.86,5.85,5.84,5.80
2018-10-24,5.77,5.77,5.78,5.81
2018-10-25,5.83,5.84,5.84,5.85
2018-10-26,5.85,5.86,5.88,5.90
2018-10-27,5.92,5.92,5.92,5.92
2018-10-28,5.91,5.91,5.90,5.90
2018-10-29,5.88,5.88,5.88,5.87
2018-10-30,5.90,5.91,5.92,5.94
2018-10-31,5.98,6.11,6.20,6.25
