Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA MARIA DE NANAY
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,ALTO NANAY
,Latitud :,3°53'20.61'',Longitud :,73°41'46.08'',Altitud :,94 msnm.
,Tipo :,HLM - Hidrológica,Código :,240001
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-01-01,8.10,8.09,8.07,8.07
2019-01-02,8.06,8.02,8.01,8.01
2019-01-03,7.98,7.98,7.98,7.98
2019-01-04,8.01,8.01,8.02,8.03
2019-01-05,8.04,8.05,8.06,8.06
2019-01-06,8.07,8.07,8.07,8.06
2019-01-07,8.06,8.06,8.06,8.05
2019-01-08,8.07,8.10,8.11,8.12
2019-01-09,8.13,8.13,8.13,8.13
2019-01-10,8.12,8.12,8.11,8.11
2019-01-11,8.09,8.07,8.07,8.07
2019-01-12,8.06,8.06,8.06,8.05
2019-01-13,8.04,8.04,8.03,8.03
2019-01-14,8.02,7.98,7.96,7.96
2019-01-15,7.88,7.87,7.80,7.84
2019-01-16,7.82,7.81,7.80,7.79
2019-01-17,7.77,7.76,7.74,7.72
2019-01-18,7.69,7.68,7.67,7.67
2019-01-19,7.60,7.60,7.60,7.61
2019-01-20,7.61,7.62,7.64,7.65
2019-01-21,7.69,7.70,7.72,7.75
2019-01-22,7.80,7.81,7.83,7.88
2019-01-23,7.91,7.92,7.93,7.95
2019-01-24,8.02,8.02,8.02,8.01
2019-01-25,8.01,8.01,8.01,8.01
2019-01-26,8.03,8.03,8.03,8.02
2019-01-27,8.02,8.02,8.02,8.02
2019-01-28,7.98,7.98,7.97,7.97
2019-01-29,7.96,7.94,7.94,7.93
2019-01-30,7.92,7.92,7.91,7.90
2019-01-31,7.87,7.86,7.86,7.88
