Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : PUCALLPA
,Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
,Latitud :,8°24'47.62'',Longitud :,74°34'18.67'',Altitud :,162 msnm.
,Tipo :,CP - Meteorológica,Código :,108021
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-11-01,29.8,23.2,S/D,37.0
2019-11-02,33.4,21.4,70.8,0.0
2019-11-03,31,22.2,84.7,23.8
2019-11-04,32,23,82.7,0.0
2019-11-05,33.4,23.6,86.4,0.0
2019-11-06,33,23,79.7,0.0
2019-11-07,29,23,89.6,9.3
2019-11-08,33,22,S/D,0.0
2019-11-09,34,22,80.8,1.0
2019-11-10,33.8,23,84.2,0.0
2019-11-11,32,22.6,88.5,62.0
2019-11-12,30,21.8,S/D,2.3
2019-11-13,34.2,22,75.7,0.0
2019-11-14,33.2,22,87.9,0.0
2019-11-15,31,22.8,93.7,106.2
2019-11-16,28,21.4,87.3,0.0
2019-11-17,34,21.4,79.5,0.0
2019-11-18,34.8,22,72.8,0.0
2019-11-19,34.2,S/D,80.4,4.1
2019-11-20,32,22.8,90.1,4.5
2019-11-21,33.8,22,85.7,0.0
2019-11-22,34,22.2,S/D,19.0
2019-11-23,31,22.8,89.7,33.2
2019-11-24,30.2,21,S/D,0.0
2019-11-25,33.2,21.6,S/D,0.0
2019-11-26,34.2,23.2,69.1,0.0
2019-11-27,33.8,24.6,68.2,0.0
2019-11-28,33.8,23.4,72.7,0.0
2019-11-29,34.2,23,73.5,0.0
2019-11-30,33,24,S/D,0.1
