Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : PUCALLPA
,Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
,Latitud :,8°24'47.62'',Longitud :,74°34'18.67'',Altitud :,162 msnm.
,Tipo :,CP - Meteorológica,Código :,108021
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-03-01,25.6,23.2,S/D,26.4
2019-03-02,30.2,22,79.7,0.0
2019-03-03,31.4,21,76.5,0.0
2019-03-04,31.8,23.4,80.7,0.0
2019-03-05,32.8,22.2,80.0,0.3
2019-03-06,28.2,23.6,84.5,0.0
2019-03-07,32.6,22.6,78.8,0.0
2019-03-08,32.8,23.2,80.2,7.0
2019-03-09,25.6,23.2,S/D,38.6
2019-03-10,27.8,23,88.3,13.5
2019-03-11,32.4,23.6,73.9,0.0
2019-03-12,31.4,24.6,S/D,18.9
2019-03-13,27.2,24.2,87.8,22.1
2019-03-14,30.2,24,80.9,0.0
2019-03-15,28,24,88.5,23.0
2019-03-16,29.6,23,82.2,0.0
2019-03-17,32.2,23.2,74.6,0.0
2019-03-18,33,23.8,79.7,1.4
2019-03-19,27.4,22.8,91.6,10.4
2019-03-20,29.4,22.8,90.3,1.4
2019-03-21,31.8,22.8,79.9,0.0
2019-03-22,31.2,23.6,78.1,6.8
2019-03-23,29.4,23.4,84.0,0.7
2019-03-24,31.4,23.2,80.6,0.0
2019-03-25,33,24.2,75.3,0.4
2019-03-26,31.8,24,88.0,10.0
2019-03-27,29.4,21.8,84.0,11.2
2019-03-28,27,23.4,93.0,42.7
2019-03-29,26.8,22.6,S/D,28.8
2019-03-30,28,23.6,88.9,2.5
2019-03-31,32.4,22.6,78.0,1.2
