Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : PUCALLPA
,Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
,Latitud :,8°24'47.62'',Longitud :,74°34'18.67'',Altitud :,162 msnm.
,Tipo :,CP - Meteorológica,Código :,108021
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-05-01,32.2,24.4,77.2,0.0
2019-05-02,32.4,23,75.6,0.0
2019-05-03,32.2,24.2,74.4,0.0
2019-05-04,32.2,23,76.0,1.3
2019-05-05,30,24.4,93.1,2.0
2019-05-06,31.4,22.4,80.8,0.0
2019-05-07,34.2,22.6,75.7,0.0
2019-05-08,34,23.4,76.5,0.0
2019-05-09,34,24.2,78.9,0.0
2019-05-10,33.8,23,77.9,0.0
2019-05-11,33.6,23.6,73.4,0.0
2019-05-12,28,24.2,92.3,4.8
2019-05-13,26.6,S/D,S/D,49.4
2019-05-14,27,21.2,87.5,0.0
2019-05-15,28.2,21.2,77.8,0.0
2019-05-16,29.4,20.4,75.2,0.0
2019-05-17,30.4,21,74.3,0.0
2019-05-18,31.2,20.6,83.2,0.0
2019-05-19,31.4,21.4,78.4,0.0
2019-05-20,S/D,23.2,S/D,0.0
2019-05-21,31,23,90.3,0.0
2019-05-22,32,23.8,89.7,3.6
2019-05-23,31.2,23.2,86.5,12.6
2019-05-24,31.4,22.8,86.5,4.8
2019-05-25,28.8,21.4,S/D,7.0
2019-05-26,28.4,20.2,93.7,0.0
2019-05-27,31.6,20.4,84.3,0.0
2019-05-28,33.2,22.6,79.7,0.0
2019-05-29,32,23,87.9,0.0
2019-05-30,33.2,22,77.2,0.0
2019-05-31,33,22.2,86.1,0.0
