Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : PUCALLPA
,Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
,Latitud :,8°24'47.62'',Longitud :,74°34'18.67'',Altitud :,162 msnm.
,Tipo :,CP - Meteorológica,Código :,108021
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-02-01,30.6,23,87.9,0.0
2019-02-02,28.2,23.8,92.7,13.2
2019-02-03,28,23.2,90.7,24.8
2019-02-04,27.8,22.4,91.3,4.7
2019-02-05,32.4,22.8,82.2,0.0
2019-02-06,31.4,23.2,84.6,0.4
2019-02-07,29.6,23,92.7,29.9
2019-02-08,30.4,22,S/D,0.0
2019-02-09,32,22.2,83.0,4.5
2019-02-10,30.6,23.4,88.7,0.0
2019-02-11,30.4,23.4,95.3,28.3
2019-02-12,30,S/D,90.3,33.0
2019-02-13,30.2,22.4,93.8,4.2
2019-02-14,33.4,23,76.4,14.5
2019-02-15,24.8,21.8,S/D,60.0
2019-02-16,31,21.2,86.4,0.0
2019-02-17,32.2,22.8,80.1,0.0
2019-02-18,31.8,22.8,86.3,1.5
2019-02-19,31.8,23,84.8,0.0
2019-02-20,31.4,22.8,87.2,0.0
2019-02-21,31.2,22.2,82.5,0.0
2019-02-22,31.2,23,85.2,3.2
2019-02-23,32,21,80.4,0.0
2019-02-24,32.4,23,81.9,0.0
2019-02-25,32,23,79.9,0.0
2019-02-26,30.4,23.8,80.8,1.8
2019-02-27,31.4,23,S/D,15.5
2019-02-28,28.4,23.2,S/D,3.8
