AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-01-28,27.6,15.7,94.4,0.3
2019-01-29,28.8,15.9,73.8,6.5
2019-01-30,27.8,16.6,81.5,0.0
2019-01-31,29.6,17.7,78.4,0.0
