AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2019-07-01,1.08,1.08,1.08,1.08,1.08
2019-07-02,1.07,1.06,1.06,1.06,1.06
2019-07-03,1.06,1.06,1.06,1.06,1.06
2019-07-04,1.05,1.05,1.05,1.05,1.05
2019-07-05,1.07,1.07,1.07,1.07,1.07
2019-07-06,1.09,1.21,1.23,1.23,1.19
2019-07-07,1.50,1.45,1.38,1.77,1.53
2019-07-08,1.47,1.38,1.33,1.28,1.37
2019-07-09,1.20,1.20,1.18,1.17,1.19
2019-07-10,1.16,1.15,1.15,1.15,1.15
2019-07-11,1.14,1.13,1.13,1.13,1.13
2019-07-12,1.12,1.12,1.12,1.12,1.12
2019-07-13,1.10,1.10,1.10,1.10,1.10
2019-07-14,1.10,1.10,1.10,1.11,1.10
2019-07-15,1.17,1.17,1.19,1.27,1.20
2019-07-16,1.24,1.21,1.20,1.19,1.21
2019-07-17,1.15,1.15,1.14,1.16,1.15
2019-07-18,1.22,1.20,1.17,1.16,1.19
2019-07-19,1.14,1.14,1.13,1.13,1.14
2019-07-20,1.12,1.12,1.12,1.12,1.12
2019-07-21,1.12,1.12,1.12,1.12,1.12
2019-07-22,1.11,1.11,1.11,1.10,1.11
2019-07-23,1.14,1.13,1.13,1.17,1.14
2019-07-24,1.19,1.17,1.15,1.14,1.16
2019-07-25,1.13,1.13,1.13,1.13,1.13
2019-07-26,1.20,1.20,1.21,1.21,1.21
2019-07-27,1.17,1.16,1.16,1.15,1.16
2019-07-28,1.16,1.15,1.14,1.13,1.15
2019-07-29,1.12,1.12,1.11,1.11,1.12
2019-07-30,1.10,1.10,1.10,1.10,1.10
2019-07-31,1.09,1.09,1.08,1.08,1.09
